sdv_primary_key,media_type,has_media,text_len,timestamp_hour,timestamp_minute,asks_for_reply,deadline,has_direct_mention,is_greeting,opt_out,otp,payment,promotional,suspicious_link,is_forwarded,has_url,n_mentions,chat_type,is_group,recent_messages_count,group_muted_by_user,membership_role,membership_messages_read_30d,membership_messages_sent_30d,membership_replies_sent_30d,membership_notifications_dismissed_30d,group_member_count,group_admin_count,group_messages_30d,group_type,sender_is_business,sender_is_verified,sender_type,sender_messages_opened_30d,sender_messages_replied_30d,sender_messages_reported_30d,sender_notifications_dismissed_30d,user_messages_opened_30d,user_messages_replied_30d,user_messages_reported_30d,user_notifications_dismissed_30d,has_quiet_hours,is_in_quiet_hours,is_business,business_is_verified,business_account_age_days,business_domain_age_days,business_messages_sent_30d,business_user_reports_30d,business_category,domain_matches_official,purchase_history_count,rel_activity_count_180d,rel_messages_opened_30d,rel_messages_dismissed_30d,rel_messages_replied_30d,rel_allows_promotions,rel_opted_out,subscription,hist_message_opened,hist_message_replied,hist_message_reported,hist_muted_after_message,hist_notification_dismissed,similar_messages_count,priority,confidence,action,message_type,message_id
1466,none,False,157,15,24,False,False,False,False,False,False,False,False,True,False,False,0,personal,True,17,False,admin,27,19,12,9,237,4,937,investment_tips,False,False,personal,97,31,4,58,45,12,1,49,True,False,False,False,0,0,0,0,none,False,0,0,1,0,2,none,False,none,20,16,6,0,0,5,6,0.77,notify,payment,synthetic
1467,none,False,158,16,55,False,False,False,False,False,False,False,False,False,True,False,0,group,False,15,True,member,2,0,0,0,0,0,0,none,True,False,group,54,6,1,21,93,31,3,14,True,False,False,False,29,23,385,44,healthcare,True,0,0,8,0,2,none,False,none,13,14,7,0,0,5,0,0.75,mute,forward,synthetic
1468,none,False,229,18,42,False,True,False,False,True,False,False,False,False,False,False,0,group,False,1,False,none,1,4,1,0,0,0,13,none,False,False,business,48,15,1,11,107,30,2,28,True,False,True,False,204,136,886,54,none,True,0,0,3,0,1,none,False,none,13,8,6,3,3,5,-1,0.78,mute,forward,synthetic
1469,voice,True,144,18,51,True,False,False,False,False,False,False,False,False,False,True,0,group,False,2,False,none,8,9,9,0,10,0,100,none,True,False,group,63,20,0,8,108,18,0,25,True,False,False,False,4,3,72,54,cinema,False,0,0,2,1,0,none,False,none,2,5,1,1,1,5,-12,0.86,notify,event,synthetic
1470,none,False,200,21,14,True,False,False,False,False,False,False,False,False,True,False,0,group,False,9,False,member,1,0,0,0,0,0,1,none,False,False,group,83,19,3,32,17,4,4,79,True,False,False,True,0,0,0,29,cinema,False,0,0,2,2,1,none,True,prescription_refill,3,1,7,11,11,5,0,0.86,digest,personal,synthetic
1471,none,False,96,12,19,False,False,False,False,False,False,False,True,False,False,False,0,group,False,0,False,none,2,0,0,1,0,0,1,marketplace,False,False,group,17,22,1,25,35,12,1,65,True,True,True,False,1303,1100,2090,34,none,True,1,1,7,0,2,none,False,prescription_refill,7,2,0,0,0,0,9,0.75,notify,event,synthetic
1472,none,False,205,22,54,False,False,False,False,False,False,True,False,False,False,False,0,group,False,20,True,admin,11,18,4,9,238,4,938,coworker,False,False,group,97,28,4,56,34,7,4,36,True,False,False,False,0,0,0,0,none,False,0,0,1,0,2,none,False,none,19,14,4,4,4,5,3,0.75,notify,event,synthetic
1473,none,False,184,14,5,True,True,False,False,False,False,True,False,False,False,False,0,group,True,2,False,none,8,4,3,8,21,2,167,sports,False,False,personal,96,30,4,57,18,3,4,54,True,False,True,False,0,0,0,0,none,False,0,0,2,0,1,none,False,none,4,3,6,8,8,5,5,0.76,mute,promotion,synthetic
1474,none,True,210,12,31,True,True,True,False,False,False,False,False,False,False,False,1,group,False,0,False,none,3,2,4,0,0,0,3,society,False,False,group,80,21,3,33,29,18,3,51,True,False,False,False,0,0,0,29,none,False,0,0,7,0,1,none,True,none,3,10,3,2,2,5,6,0.99,notify,urgent,synthetic
1475,none,False,192,7,2,True,False,False,False,True,False,True,False,False,False,False,0,personal,False,0,False,member,1,1,0,4,2,0,41,none,False,False,group,61,25,2,40,20,3,2,79,True,False,False,False,0,0,0,13,credit_card,False,0,0,4,0,2,0,False,travel_promotions_opted_out,4,3,6,9,9,5,-4,0.76,notify,event,synthetic
1476,none,False,206,16,29,False,False,False,False,False,False,True,False,False,True,False,0,personal,True,8,True,none,4,3,4,8,159,1,671,marketplace,False,False,personal,97,31,2,58,109,19,1,15,True,False,False,False,0,0,0,0,none,False,0,0,1,0,0,none,False,none,6,4,8,14,14,5,-9,0.93,mute,forward,synthetic
1477,none,False,195,21,3,False,False,False,False,False,True,True,False,False,False,False,0,group,True,10,False,member,6,0,1,0,66,1,377,family,False,False,personal,55,21,4,52,82,20,3,14,True,False,False,False,0,0,0,4,none,False,0,0,5,0,2,none,False,none,15,3,5,3,3,5,-10,0.83,mute,payment,synthetic
1478,none,False,198,14,40,True,False,False,False,True,False,True,False,False,False,False,0,group,True,18,False,member,12,16,6,2,191,3,740,marketplace,False,False,group,97,24,3,48,30,5,4,46,True,False,False,False,0,0,0,16,ecommerce_delivery,False,0,0,0,0,0,none,False,none,20,15,8,18,18,5,0,0.77,notify,event,synthetic
1479,none,False,125,9,22,False,False,False,False,False,False,False,False,False,False,False,0,group,True,20,False,admin,18,18,11,8,240,4,957,coworker,False,False,group,97,26,3,56,111,29,2,14,True,True,False,False,0,0,0,0,none,False,0,0,1,0,1,none,False,none,23,22,6,7,7,5,0,0.77,mute,forward,synthetic
1480,none,False,180,11,47,False,False,False,False,False,False,False,False,False,False,False,0,business,True,20,False,admin,17,9,11,4,224,3,889,none,True,False,business,50,16,1,19,101,21,3,19,True,False,True,False,0,0,24,33,none,False,0,0,6,2,2,none,False,none,22,18,1,10,10,5,12,0.75,notify,event,synthetic
1481,none,False,159,12,34,False,False,False,False,False,False,False,False,False,True,True,0,business,True,20,False,admin,17,12,9,3,224,3,885,marketplace,True,False,group,69,18,1,22,58,10,0,57,True,False,False,False,0,0,0,29,ecommerce,False,0,0,1,0,1,none,False,none,16,14,4,11,11,5,-15,0.77,digest,business_update,synthetic
1482,none,False,74,10,7,False,False,False,False,False,False,False,False,False,False,False,0,group,True,14,False,member,20,19,7,9,187,4,771,school_group,False,False,group,97,30,3,53,68,6,2,41,True,False,False,True,0,0,0,0,none,False,0,0,3,0,1,none,False,travel_package_interest,7,3,0,6,6,1,7,0.82,digest,personal,synthetic
1483,none,False,114,14,2,False,False,False,False,False,True,True,False,False,False,False,0,personal,True,7,False,member,11,14,6,9,241,4,963,school_group,False,False,group,97,28,4,57,104,20,1,13,True,False,False,False,0,0,0,0,none,False,0,0,1,0,0,none,False,none,3,11,4,1,1,5,-6,0.78,mute,promotion,synthetic
1484,none,False,153,12,55,False,False,False,False,False,False,False,False,False,False,False,0,personal,True,0,False,none,2,2,0,7,0,0,9,society,False,False,group,84,27,3,55,97,18,0,22,True,False,False,False,0,0,0,3,none,False,0,0,4,0,2,none,False,none,2,4,1,1,1,5,7,0.75,digest,promotion,synthetic
1485,none,False,109,20,17,False,False,False,False,False,False,True,False,False,False,False,0,group,False,2,False,none,2,0,1,6,12,0,115,none,True,False,group,68,15,1,28,75,21,1,24,True,False,True,False,0,0,0,35,none,False,0,0,2,0,2,none,False,none,3,10,9,2,2,5,-15,0.78,mute,scam,synthetic
1486,none,False,229,19,27,False,False,False,False,True,False,False,True,False,False,False,0,group,False,1,False,member,1,0,0,0,0,0,2,none,False,False,group,7,15,1,3,93,29,0,40,True,False,False,False,2210,1691,2762,53,ecommerce,True,0,0,7,0,2,none,False,none,4,5,0,0,0,5,1,0.76,digest,event,synthetic
1487,none,False,190,9,53,False,False,False,False,False,False,False,False,False,True,False,0,group,True,16,True,member,1,0,1,8,74,1,405,society,True,False,personal,88,22,3,45,25,4,4,23,True,False,False,False,0,0,0,4,none,False,1,1,7,0,2,none,False,none,9,3,7,11,11,5,3,0.76,mute,promotion,synthetic
1488,none,False,91,20,33,False,True,False,False,False,False,False,False,False,False,False,0,personal,False,10,False,none,1,0,0,1,0,0,2,none,False,False,personal,52,17,1,40,117,20,1,13,True,False,False,True,0,0,0,2,none,True,0,0,4,0,2,none,False,none,6,8,0,2,2,5,0,0.79,notify,payment,synthetic
1489,image,False,117,13,25,False,True,False,False,False,False,False,False,False,False,False,0,group,True,2,True,none,5,1,1,8,116,1,543,none,True,False,personal,75,28,3,53,64,6,0,19,True,True,False,False,0,0,0,1,none,False,0,0,3,0,1,0,False,none,4,0,5,12,12,5,6,0.76,digest,personal,synthetic
1490,image,False,36,22,49,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,admin,9,13,4,8,236,3,928,real_estate,False,False,group,97,28,3,57,30,6,3,31,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,2,5,2,2,0,3,0.75,notify,payment,synthetic
1491,image,True,141,15,41,False,False,False,False,True,False,False,False,False,True,False,0,personal,True,5,False,member,2,2,3,7,44,1,322,marketplace,False,False,group,87,26,2,51,65,22,2,32,True,True,False,False,0,0,0,15,none,True,0,0,2,0,1,none,True,none,5,7,4,2,2,5,-14,0.85,mute,forward,synthetic
1492,none,False,114,8,39,False,True,False,False,False,False,True,False,False,False,False,0,business,True,8,False,member,9,12,5,8,235,3,931,coworker,False,False,group,95,26,2,35,83,29,1,17,True,False,False,False,0,0,0,6,none,False,0,0,5,0,2,none,False,none,16,11,5,0,0,5,1,0.75,digest,personal,synthetic
1493,none,True,121,13,52,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,member,2,2,0,1,37,1,260,marketplace,True,False,group,80,23,1,35,26,4,4,52,True,False,True,False,0,0,0,33,none,False,0,0,1,0,2,none,False,travel_package_interest,5,1,9,8,8,0,7,0.77,digest,personal,synthetic
1494,none,False,184,21,16,False,True,False,False,False,False,False,False,False,False,False,0,group,True,12,False,none,1,0,0,2,2,0,34,none,False,False,group,52,24,3,45,114,25,2,13,True,False,True,False,0,0,0,19,none,False,0,0,3,0,1,none,False,none,20,17,3,7,7,5,-6,0.77,notify,payment,synthetic
1495,none,False,204,19,17,False,False,False,False,False,False,False,False,False,True,False,0,group,True,2,False,admin,11,16,10,8,231,3,915,extended_family,False,False,personal,97,24,2,34,109,31,0,16,True,True,False,False,0,0,0,0,none,False,0,0,1,0,1,none,False,none,12,9,6,11,11,5,-26,0.77,notify,urgent,synthetic
1496,none,False,228,21,35,False,False,False,False,True,False,True,False,False,False,True,0,group,True,1,False,member,2,0,0,9,22,0,167,none,True,False,business,4,5,1,15,82,14,2,20,True,False,True,True,2963,2162,3443,55,travel,False,0,0,3,0,0,none,False,none,1,0,7,3,3,5,-6,0.75,mute,forward,synthetic
1497,none,False,160,9,28,False,False,False,False,False,False,False,False,True,False,False,0,personal,False,1,False,none,2,0,0,1,0,0,0,none,False,False,group,75,29,3,29,86,7,0,50,True,False,False,False,0,0,0,19,none,False,0,0,6,0,0,none,False,none,5,2,1,5,5,5,4,0.78,notify,urgent,synthetic
1498,none,True,194,21,36,True,False,False,False,False,True,False,False,False,False,False,0,group,True,6,False,none,3,0,0,0,0,1,0,none,False,False,group,63,24,4,7,81,23,2,32,True,False,False,False,0,0,0,30,bank,False,0,0,5,0,2,none,False,none,18,12,6,4,4,5,-13,0.79,mute,scam,synthetic
1499,image,True,132,20,5,True,False,False,False,False,False,False,False,False,False,False,0,business,True,10,False,member,2,0,1,9,236,2,931,society,False,False,business,64,11,3,13,55,11,4,14,True,False,True,False,0,0,11,22,none,False,0,0,5,1,1,none,False,none,6,2,5,10,10,5,-10,0.75,notify,payment,synthetic
1500,none,True,207,18,53,True,False,False,False,False,False,False,False,False,False,False,0,business,True,3,False,member,12,16,4,6,189,2,751,marketplace,False,False,business,70,11,0,12,63,19,3,46,True,False,False,False,4,3,108,45,bank,False,0,0,5,0,1,none,False,upcoming_clinic_appointment,2,3,9,4,4,5,-9,0.82,digest,personal,synthetic
1501,none,False,169,20,24,False,False,True,False,False,False,True,True,False,False,False,1,business,True,19,False,admin,14,12,9,4,225,3,902,marketplace,True,False,business,84,26,0,15,101,32,2,13,True,False,False,False,0,0,0,1,none,False,0,0,5,0,2,none,False,none,23,21,0,3,3,5,2,0.77,digest,event,synthetic
1502,none,True,221,22,36,True,False,False,False,True,False,False,True,False,False,False,0,business,True,16,False,admin,10,11,4,1,151,3,623,none,True,False,group,84,7,1,21,90,32,2,13,True,True,False,False,0,0,13,42,cinema,False,0,0,2,0,0,none,False,none,17,19,8,18,18,5,-1,0.76,mute,forward,synthetic
1503,none,False,193,19,49,False,False,False,False,False,False,False,False,False,True,False,0,personal,True,4,False,member,4,8,7,1,151,1,657,marketplace,False,False,personal,97,28,1,44,118,41,0,13,True,False,False,False,0,0,0,0,none,False,0,0,2,0,1,none,False,none,14,8,5,2,2,5,-20,0.76,mute,forward,synthetic
1504,none,False,225,9,41,False,False,False,False,False,False,True,False,False,True,False,0,group,False,11,False,member,19,18,9,9,239,3,948,dance_class,False,False,group,92,28,3,55,82,22,1,33,True,False,False,False,0,0,0,0,none,False,0,0,3,0,2,none,False,none,5,16,4,4,4,5,7,0.75,notify,event,synthetic
1505,none,False,70,12,41,False,False,False,False,False,False,False,False,False,True,False,0,group,False,0,False,none,4,2,2,1,0,1,4,marketplace,False,False,group,61,21,3,15,25,5,2,67,True,False,False,False,0,0,0,48,none,False,0,0,2,0,1,none,False,none,1,0,4,0,0,0,-1,0.75,mute,forward,synthetic
1506,voice,True,138,15,24,True,False,False,False,True,False,False,True,False,False,False,0,group,True,2,False,none,3,1,0,1,33,0,229,none,False,False,group,37,10,0,2,53,9,2,44,True,False,False,False,755,564,1445,50,none,False,2,2,7,1,2,none,False,old_sale_subscription,2,3,3,5,5,2,-6,0.76,digest,personal,synthetic
1507,none,True,185,19,19,False,False,False,False,False,False,False,False,False,False,False,0,personal,True,9,False,member,22,19,12,9,228,4,907,school_group,False,False,group,97,31,4,56,101,31,1,25,True,False,False,False,0,0,0,0,none,False,0,0,3,0,2,none,False,none,19,20,7,1,1,5,0,0.75,mute,promotion,synthetic
1508,none,False,163,15,10,False,False,False,False,False,False,False,False,False,False,False,0,group,False,11,False,none,3,2,4,1,2,0,32,none,False,False,group,90,19,3,9,105,31,2,16,True,False,False,False,0,0,0,26,none,False,0,0,2,0,0,none,False,none,18,20,3,8,8,5,-28,0.75,digest,personal,synthetic
1509,voice,True,49,21,22,False,False,False,False,False,True,False,False,False,False,False,0,group,True,12,False,none,5,2,1,8,239,3,955,society,False,False,group,91,28,3,51,106,10,1,14,True,False,False,False,0,0,0,1,none,False,0,0,7,0,2,none,False,none,2,1,7,7,7,5,-4,0.75,notify,payment,synthetic
1510,none,False,222,18,55,False,False,False,False,False,False,False,True,False,False,False,0,business,False,0,False,none,2,0,0,0,0,0,2,society,False,True,business,20,7,3,11,31,11,3,49,True,False,True,False,2002,1568,2603,41,ecommerce,True,6,6,8,0,2,0,True,none,1,0,3,2,2,5,7,0.8,notify,event,synthetic
1511,image,False,159,18,13,False,False,False,False,False,True,False,True,False,True,False,0,personal,False,18,False,member,13,17,5,8,150,2,638,marketplace,True,False,group,97,21,0,31,54,4,1,66,True,False,False,False,0,0,0,4,none,False,0,0,3,0,1,none,False,none,4,5,8,18,18,5,-46,0.79,mute,scam,synthetic
1512,none,False,62,21,4,False,False,False,False,False,False,False,False,False,True,False,0,business,True,18,False,admin,5,3,1,2,2,1,24,none,True,True,business,7,7,1,6,45,8,2,61,True,False,True,True,3181,2518,3747,44,food_delivery,False,5,5,6,4,1,none,False,loan_promotions_opted_out,19,15,7,16,16,0,-11,0.77,notify,business_update,synthetic
1513,none,False,97,19,56,False,True,False,False,False,False,True,False,False,False,False,0,personal,True,9,False,none,12,7,10,0,3,1,46,dance_class,False,False,personal,97,31,4,55,104,40,2,15,True,False,False,False,0,0,0,2,none,False,0,0,1,0,0,none,False,none,19,22,2,0,0,5,9,0.76,notify,event,synthetic
1514,voice,True,14,14,52,False,False,False,False,False,False,False,False,False,False,False,0,group,True,4,False,none,10,13,8,6,36,2,257,marketplace,False,False,business,30,26,1,33,78,18,0,57,True,False,False,False,15,14,264,35,none,False,5,5,8,0,2,none,False,old_sale_subscription,5,7,2,2,2,0,10,0.75,notify,event,synthetic
1515,image,True,145,20,50,False,True,False,False,False,False,False,False,False,False,False,0,group,False,1,False,none,2,0,2,0,0,0,3,none,True,False,group,75,21,0,15,84,36,2,16,True,False,True,False,0,0,0,51,none,False,0,0,5,0,1,none,False,none,9,20,9,1,1,5,-8,0.87,mute,scam,synthetic
1516,none,False,230,8,15,False,False,False,False,False,False,False,False,False,True,False,0,group,True,1,False,member,7,1,6,0,25,0,181,society,True,False,group,74,17,2,35,100,38,1,14,True,False,False,False,0,0,0,16,credit_card,False,0,0,6,0,2,none,False,none,18,19,6,1,1,5,-29,0.75,digest,personal,synthetic
1517,none,False,196,10,31,True,False,False,False,False,False,False,False,False,False,False,0,group,True,4,False,member,5,1,3,2,111,1,527,society,False,False,personal,95,28,3,53,116,32,1,13,True,False,False,False,0,0,0,9,none,False,0,0,1,0,0,none,False,none,11,5,6,13,13,5,3,0.76,digest,personal,synthetic
1518,voice,True,157,9,7,True,True,True,False,False,False,False,False,False,True,False,1,group,True,5,True,none,7,6,1,3,41,2,264,extended_family,True,True,group,84,25,2,42,65,6,3,43,True,False,False,True,0,0,0,3,none,False,6,6,8,1,2,none,False,old_sale_subscription,3,1,6,19,19,5,11,0.97,digest,personal,synthetic
1519,image,True,171,16,37,False,False,False,False,False,False,False,False,False,False,False,0,business,True,6,True,admin,7,15,2,9,241,3,961,marketplace,False,False,group,90,19,4,52,43,3,4,46,True,False,False,False,0,0,0,1,none,False,0,0,3,0,2,none,False,none,0,0,2,15,15,5,4,0.78,notify,event,synthetic
1520,image,False,49,13,45,False,False,False,False,False,False,True,False,False,True,False,0,group,True,18,True,admin,25,19,11,9,241,4,961,school_group,False,False,business,97,30,4,53,22,4,3,69,True,False,False,False,0,0,0,2,none,False,0,0,1,0,0,none,False,none,18,15,6,6,6,2,6,0.75,mute,promotion,synthetic
1521,none,False,186,16,48,False,False,False,False,False,False,True,False,False,False,True,0,business,False,4,False,none,3,5,3,8,119,1,508,society,True,False,group,44,7,1,7,107,20,1,17,True,True,False,False,0,0,2,52,none,False,0,0,3,0,2,none,False,none,11,15,8,16,16,5,-1,0.82,digest,personal,synthetic
1522,none,False,227,19,7,False,False,False,False,False,True,False,False,False,True,False,0,group,True,13,False,member,4,8,3,7,28,1,182,none,True,False,group,54,8,2,24,103,24,1,14,True,False,False,True,0,0,1,34,none,False,0,0,7,0,2,none,False,none,12,5,6,7,7,5,-28,0.78,digest,personal,synthetic
1523,none,False,211,9,4,False,True,False,False,False,False,False,False,False,False,False,0,personal,False,0,False,none,1,0,0,0,0,0,0,none,True,False,personal,73,20,0,45,64,12,4,16,True,False,False,True,1,1,42,41,none,True,0,0,6,0,1,none,True,confirmed_travel_booking,2,3,5,10,10,5,5,0.81,mute,forward,synthetic
1524,none,False,129,12,55,False,False,False,False,False,False,False,False,False,True,False,0,group,True,14,False,none,2,0,1,5,85,1,451,none,False,False,personal,85,27,4,56,89,12,2,16,True,False,False,False,0,0,0,1,none,False,0,0,4,0,1,none,False,none,5,4,2,7,7,5,1,0.75,digest,personal,synthetic
1525,none,False,179,18,40,True,False,False,False,False,False,True,False,False,False,False,0,business,False,14,False,none,2,2,3,3,14,2,139,none,False,False,business,7,3,0,0,23,6,4,69,True,False,True,False,4452,3484,5327,55,ecommerce,False,0,0,3,0,2,none,False,none,17,9,3,0,0,2,6,0.75,notify,payment,synthetic
1526,none,False,164,19,5,False,False,False,False,False,False,False,False,False,False,False,0,business,False,2,False,none,1,0,1,0,0,0,0,marketplace,True,False,business,2,5,1,0,52,19,1,34,True,False,False,True,4452,3484,5327,54,logistics,True,4,4,7,6,2,none,False,recent_movie_feedback,10,14,4,8,8,5,4,0.91,digest,personal,synthetic
1527,image,False,157,9,48,False,False,False,False,False,False,False,False,False,True,False,0,group,True,0,True,none,3,11,0,9,238,1,941,dance_class,False,False,group,92,21,4,47,37,3,2,50,True,False,False,True,0,0,0,2,none,False,0,0,7,0,1,none,False,none,0,0,4,16,16,5,-18,0.77,mute,forward,synthetic
